Reviews,Positive,Negative,Neutral
accord issue battery drain fastread,0.0,0.0,1.0
good oneread,0.744,0.0,0.256
battery thing awesomeread,0.0,0.0,1.0
yes year iphone market iphone happy purchase discount like stock market move billion dayread,0.447,0.0,0.553
mobile performance camera owsome battery backup poorread,0.0,0.0,1.0
battery poor get deal gb camara iphone build quility supperb issue batteryread,0.0,0.22,0.78
good phone everread,0.592,0.0,0.408
nice productread,0.737,0.0,0.263
iphone se good battery main problemread,0.367,0.0,0.633
goodread,0.0,0.0,1.0
orth itread,0.0,0.0,1.0
replace iphone well battery backup year old phone show backup issue second thing wifi reception issue point home device work phone show lte wifi reset network set face issuerest good sound photo quality goodread,0.135,0.0,0.865
absolutely stunning device battery good intermediate user feature io light run smooth great move android io good decision buy iphone se iphone camera quality good phone week thatthe spec device iosapple good paper practical iphone performingread,0.383,0.0,0.617
product good delivery let exchange valve fake rs expect delivery boy discount good condition phonerack value show flipkartread,0.324,0.123,0.553
product good camera good give filter photo like oppo vivo battery decent performance good display goodread,0.483,0.0,0.517
phone performance average battery suck day case medium heavy usage phone fast charge capability come fast charger buy iphone necessity budget constraintread,0.0,0.121,0.879
apple ecosystem experience bbd price totally worth ho care big bezel not fall marketing gimmick chip iphone se beat flagship phone plus software update year guarantee phone work smoothly till android phone die year apple wontread,0.206,0.089,0.705
battery issue not buy heavy mobile userread,0.0,0.0,1.0
good phone apple iphone seread,0.42,0.0,0.58
performance device good face heating issue device battery percentage drop day usageread,0.193,0.14,0.667
buy awesome mobile price range thank flipkart provide phone rangeread,0.452,0.0,0.548
packing good love product awesome compact phoneread,0.737,0.0,0.263
camera awam battery,0.0,0.0,1.0
awesome phoneread,0.804,0.0,0.196
e get dupilicate product flipkark phone get battery problem charge bad flipkartread,0.0,0.408,0.592
awesome deal worth moneyread,0.75,0.0,0.25
good mobile thank flipkart amazing deal read,0.697,0.0,0.303
good recommend buy waste money apple take money logo io camera similar vivo mobile like vivo etc buy useless phone want buy iphone buy similar recommend want education purpose buy ipad recording purpose buy sony,0.285,0.123,0.592
nice photo phoneread,0.583,0.0,0.417
surprice accessory miss flipcart replacement request reject like behavior flipcartread,0.181,0.312,0.507
battery light user display good camera good capture object portrait mode performance class obvyoif cheap old phone oneread,0.266,0.0,0.734
shortly phone amazing performance slowdown overall look apple device late processor good camera fir average use se display ips lcd lead display old design start apple onwards battery effective ok average use camera ozm good shot price nice look apple u ipread,0.336,0.0,0.664
iphone device optimum performance long life optimisationit let u fail despite screen small screen matter anybody matter high iphone big screen    ️it powerful device day energyif anybody agree type people ho give money satisfied ith itat m happy have use toread,0.283,0.071,0.646
happy purchase unsatisfying thing battery not hour rest thank flipkartread,0.268,0.153,0.579
iphone plan android iphone think thing mainly battery display size frank battery performance bad u heavy user phone u adjust small display mean display quality bad apart notch kind quality product provide u expect android device rate wireread,0.08,0.165,0.755
good iphone price everythingread,0.492,0.0,0.508
thank flipkart happyread,0.556,0.0,0.444
compact beast buy phone love compact phoneread,0.412,0.0,0.588
get defected product big scratch screen thank flipkart hassle free replacement week happy productread,0.428,0.122,0.45
goodread,0.0,0.0,1.0
iphone gift dad difficult day ro use android io rest get delivery hrs super fast get to big billion day post day use thanls flipkartread,0.217,0.08,0.703
phone performance good batteryread,0.492,0.0,0.508
get phone month pack year time get month pack late io adapter head phone thank ton flipkart amazing productread,0.27,0.0,0.73
usual apple launch iphone se wonderful product quality like budget middle class excellence performance camera sound quality awesome display attractive smooth se model attractive quality function product look smart handy make wonderful little drawback show battery backup good hope company research battery backup product come futureread,0.474,0.0,0.526
amazing product flipkart big thank hdfc bank offer battery big problem apart amazing phone read,0.424,0.113,0.462
not itread,0.0,0.0,1.0
good phoneread,0.744,0.0,0.256
aste read,0.0,0.0,1.0
elegant design great performancebattery average dayi wait inch display iphone happy thatread,0.548,0.0,0.452
like phoneread,0.714,0.0,0.286
mind blow product appleread,0.0,0.0,1.0
oppppphone buy itread,0.0,0.0,1.0
itread,0.0,0.0,1.0
good interm performance flipkart charge extra exchange phone buy se phone good interm condition charge extra dispointe flipkart read,0.254,0.0,0.746
awesome mobileread,0.804,0.0,0.196
good thing good camera low light condition well performance good build quality good display qualitybad thing average battery small screen sizeread,0.445,0.068,0.487
nervous order phone m kind person lot research pricing review comparison see lot review people receive locked phone phone exactly describe phone damage people receive phone work par review small margin overall review bite bullet think maybe return not want come inread,0.072,0.139,0.789
like small phone trend big screensplus apple give perfectread,0.238,0.0,0.762
camera feature  battery usage whatsup call stay daysread,0.0,0.0,1.0
good use nd apple loveread,0.42,0.0,0.58
good small size screenread,0.492,0.0,0.508
extremely happy buying delivery experiencean amazing phone live home buttonsuper fast camera superb fact neat class especially option portrait modeanyone budget want experience apple io itread,0.435,0.0,0.565
superbread,0.0,0.0,1.0
phone right moreread,0.0,0.0,1.0
awesome,1.0,0.0,0.0
fantastic mobile apple buy inr steal deal bbd not think superb speed display look sleek designread,0.156,0.281,0.563
good productread,0.744,0.0,0.256
perfect product iphone loverread,0.552,0.0,0.448
good productread,0.744,0.0,0.256
good pricefast chip loveing itsuper phoneread,0.367,0.0,0.633
battery poor priceread,0.0,0.608,0.392
good phoneread,0.744,0.0,0.256
niceread,0.0,0.0,1.0
quality display good compare speaker sound quality goodread,0.293,0.0,0.707
ell variant think future proof amazing iphone light medium smartphone user fact bring se parent huge value money get perfect original product flipkart big thumb yeah mediumrange medium usage flagship phoneread,0.43,0.0,0.57
excellentread,0.0,0.0,1.0
thing good batteryread,0.592,0.0,0.408
get phone good deal delivery flipkart timeafter phone week pro consprosgreat camera performancedisplay awesomebionic chip make performance smoothconsvery bad battery performance last half dayread,0.102,0.123,0.775
azharuddin phone phone porfomece awasome compare ondriad phone thank flepkart give good price good productread,0.409,0.0,0.591
amazing phone perfect sizeread,0.789,0.0,0.211
fast good iphone orldread,0.492,0.0,0.508
ios phone happyread,0.0,0.0,1.0
verry good iphone seread,0.492,0.0,0.508
love ❤ ️read,0.808,0.0,0.192
phone work properly get hang sometimeread,0.0,0.0,1.0
battery performance lowread,0.0,0.0,1.0
awsum phone permormance compact sizeread,0.0,0.0,1.0
amazingread,0.0,0.0,1.0
super fast stunning performanceread,0.765,0.0,0.235
love performance  specially bionic processor ❤ ️read,0.457,0.0,0.543
orst battery performanceread,0.0,0.0,1.0
comment apple awesome deal grab sale salutable flipkart  thank flipkartread,0.452,0.0,0.548
stealread,0.0,0.0,1.0
nice,1.0,0.0,0.0
good product nice happy thank flipkart deal onlyread,0.748,0.0,0.252
super fast mobile moderate user feel butter smoothness performance heavy user xr price segment well phone use good temper glass czartech case ur mobile b totally saferead,0.264,0.083,0.653
get real power small sizein hand love itread,0.552,0.0,0.448
good oneread,0.744,0.0,0.256
fantastic experience timely delivery apple brandread,0.419,0.0,0.581
awesome price iphoneread,0.672,0.0,0.328
nice  read,0.737,0.0,0.263
superbread,0.0,0.0,1.0
simply awesomeread,0.0,0.0,1.0
awesome productread,0.804,0.0,0.196
use day give feedback niceread,0.0,0.0,1.0
price bionic smooth n fast alright battery good betterbut powerful phone u want mid range cell phone itread,0.429,0.0,0.571
rewrite review day use get plus phone se time sadly phone lose battle large margin beautiful amoled display gaming performance battery brilliant camera clean oxygen os outperform phone phone small dull display average camera battery not feel watch video read document not feel like smart call luxurious phone havread,0.159,0.231,0.61
excellent phonego itread,0.649,0.0,0.351
amazing phone supperb cameraread,0.559,0.0,0.441
nice productsread,0.737,0.0,0.263
value money expect terrificread,0.444,0.0,0.556
receive exchange old phoneb phone price segmentcamera performance greatsound quality loud clear n crispdisplay great slight uncomfortable move android phone ok timebattery good moderate user have hrs screen usage dailymove android iphone n love itthank flipkart n appleread,0.336,0.055,0.609
good phoneread,0.744,0.0,0.256
absolutely loveread,0.0,0.0,1.0
beautiful phone single camera great sure usability power chip good plus simple easy hold hand drop need cover easily hold hand love pro flipkart sale awesome get good deal wait buy phone long long time get deal discount brilliant price point good phone thank flipkart make read,0.571,0.026,0.403
super product good serviceread,0.773,0.0,0.227
nice producti happythank appleread,0.483,0.0,0.517
love itread,0.808,0.0,0.192
iphone amnot go android xdpreviously pixel xl galaxy,0.0,0.0,1.0
nice goodread,0.737,0.0,0.263
good phone phone camera awesome performance great doubt bionic chip simply flawless thing need mind buy particular beast battery backup low power bank battery backup phone unmatched performance great pick instead plus nord picture quality great option write review,0.386,0.101,0.513
superbread,0.0,0.0,1.0
excellent product orth money spentread,0.481,0.0,0.519
good product nice mobileread,0.74,0.0,0.26
awesomeread,0.0,0.0,1.0
good purchase orth priceread,0.492,0.0,0.508
excellentread,0.0,0.0,1.0
superb worth     read,0.857,0.0,0.143
good normal use like browse texting etc hand single lens camera pretty goodread,0.567,0.0,0.433
amazing phonethe size phone good partthe rest needless fabulousread,0.489,0.0,0.511
iphone se bestread,0.0,0.0,1.0
super iphone,0.796,0.0,0.204
value moneysmooth experienceno regret screen size battery good moderate usage hrs easilyread,0.31,0.164,0.526
get se price amazing friendly hand battery well phone,0.711,0.0,0.289
love phone   read,0.677,0.0,0.323
well buying camera goodread,0.412,0.0,0.588
amazing niceread,0.792,0.0,0.208
year flagship processor pocket friendly light money jean package performance good battery life well night mode photography include apple support software update io support year iphone obvious choice switch old iphone usersi definitely recommend iphone read,0.419,0.0,0.581
phone osm    read,0.0,0.0,1.0
awesome phoneread,0.804,0.0,0.196
powerful device enhance camera specification upgrade iphone iphone iphone se generation iphone go to good deal read,0.275,0.0,0.725
receive day expect delivery dateread,0.0,0.0,1.0
good compact smartphone small display low capacity battery extreme user hand fast smartphone budget segmentread,0.302,0.104,0.594
good bad good small displayread,0.513,0.31,0.177
get product recent sale price product worth penny con product feel year old technology bezel finger print lock feel small compare display phone price range display lcd feel little inferior iphone previous phone battery huge sure effect io suggestion toread,0.145,0.054,0.802
phone get heat switch hotspot play game battery bit concern herecamera good fingerprint sensor give troubleread,0.275,0.0,0.725
performance amazing come plus fast phone feel snappy camera amazing screen great outdoors io amazing fast processor market level totally satisfiedread,0.477,0.0,0.523
great productread,0.804,0.0,0.196
superb clarityread,0.804,0.0,0.196
good phone rangeread,0.592,0.0,0.408
awesome camera department place betterread,0.506,0.0,0.494
like phone overall upgrading gen se prefer big battery personally get dayread,0.185,0.0,0.815
good iphone value moneyread,0.726,0.0,0.274
battery phone bang buck read,0.0,0.0,1.0
great phoneread,0.804,0.0,0.196
headphone work properlyread,0.0,0.0,1.0
buy exchange bbd sale well perform device price range design old deal breaker design perk extremely comfortable hold type hand usage pleasure sit pocket like carry phone stereo speaker sound great medium consuming experience bad tiny screen big bezel e single camera reliable read,0.327,0.06,0.613
excellent mobileread,0.787,0.0,0.213
small form factorgreat performancegood cameraaverage battery performancetouch d greatsoftware update support upto yearsread,0.197,0.0,0.803
awesome phoneread,0.804,0.0,0.196
buy mobileproduct red ❤ ️read,0.0,0.0,1.0
nice handyoverall performance goodread,0.483,0.0,0.517
super awesome smartphone apple good mobile segment beat apple iphoneread,0.609,0.0,0.391
exchange phoneread,0.0,0.0,1.0
superread,0.0,0.0,1.0
good get happy price go rs,0.623,0.0,0.377
usually write review man great phone write display think lcd panel comparable find normal android wrong retina display good course good amole trust go to disappoint battery life somewhat easily last day oppose youtuber complain watch youtube play couple round video game surfing easilyread,0.29,0.136,0.574
buy dad mobile decent good positive thing brand image society camera processand value money phone apple company negitive thing battery bad s thing ve phone good pic enjoy itread,0.37,0.086,0.543
value money good product recommend quick supply committmentread,0.609,0.0,0.391
good product performance goodread,0.492,0.0,0.508
good deal big billion day get exchange old iphone battery well old iphone difference feature awesomeread,0.263,0.0,0.737
orth money love itread,0.583,0.0,0.417
good smartphone range thank flipkart give thisread,0.519,0.0,0.481
good productread,0.744,0.0,0.256
superb phoneread,0.804,0.0,0.196
moderate user decent battery know performance overall nice phone bionic,0.237,0.0,0.763
apple thinkread,0.0,0.0,1.0
good phone good processor battery mark use w chargerread,0.492,0.0,0.508
powerful device low budget apple ithout second thought itread,0.235,0.176,0.588
product goodread,0.0,0.0,1.0
rate battery minus rate,0.0,0.0,1.0
good iphone budget  read,0.492,0.0,0.508
good ios device get loke good cpu good cam battery issue u display time fine secondary mobile pro tip ur vodafone airtel setting sim change mode datum setting use battery use u data speed s fine youtube rest social app work smoread,0.266,0.0,0.734
awesome product apple worth moneyread,0.667,0.0,0.333
good oneread,0.744,0.0,0.256
iphone experiencevery usefuli’m loving itread,0.494,0.0,0.506
doubt iphone se bestread,0.0,0.455,0.545
battary phone bad rest goodread,0.0,0.467,0.533
luv way pack carefully product gudread,0.231,0.0,0.769
good mobile good pack original productcamera excellent good speed thank flipchartread,0.775,0.0,0.225
good productread,0.744,0.0,0.256
light phone user perfect good premium battery work decent hour day charge time good struggle daylight screen camera terrific powerful chipset make fast smooth function great like speech recognition double tap backread,0.455,0.048,0.497
highly recommend,0.736,0.0,0.264
good phone acceptedread,0.592,0.0,0.408
like device thoroughly battery backupbasically prefer phone inch consider premium quality m prettymuch satisfied devicethe camera performance ram management phenomenal phone thoughread,0.218,0.0,0.782
purchase phone phone good battery poor awesomeread,0.264,0.282,0.455
thank flipkart big billion day get hand shift android io look great value money attach photo sample frame friend result simply mesmerise sure iphone good camera look compact phone flagship level spec oneread,0.468,0.0,0.532
nice handset buttery backup lowread,0.412,0.0,0.588
value money phoneread,0.545,0.0,0.455
good battery liferead,0.592,0.0,0.408
iphone logo iphone seread,0.0,0.0,1.0
quit good handy phone appleread,0.42,0.0,0.58
good productread,0.744,0.0,0.256
good yearsyoull face single lag till sureread,0.282,0.233,0.485
nice phoneread,0.737,0.0,0.263
premium beportrait camera work great haptic feedback bionic  apple new designthankyou flipkart amazing offer delivery amazing phoneread,0.455,0.0,0.545
niceread,0.0,0.0,1.0
excellent deal worthyread,0.649,0.0,0.351
purchase phone wifeher usage social medium youtube avg sot hrscamera pic natural resolution photo low look good small screen initially issue transfer whatsapp chat backup android go forum resolve phone available small form factor marketthis vfm buy people small palmworth price rangeread,0.166,0.044,0.79
excellentread,0.0,0.0,1.0
excellent mobile problem moblie batteryread,0.394,0.287,0.319
good price review week usageread,0.42,0.0,0.58
excellentread,0.0,0.0,1.0
apple product outclass comparison non apple deviceread,0.0,0.0,1.0
amazingread,0.0,0.0,1.0
good productread,0.744,0.0,0.256
bohot hard   nice productread,0.452,0.226,0.323
far good good picture quality lil bit issue battery performancestandby greatread,0.392,0.0,0.608
waste time money flipkartread,0.0,0.483,0.517
good battery life averageread,0.492,0.0,0.508
near apple mark quality especially battery capacityout box battery need charge time day average battery last hour onlyread,0.0,0.0,1.0
awesome beast mobile not miss opportunity buy beast  read,0.4,0.168,0.432
u neglect batteryu ill find po erful smartphone time read,0.0,0.61,0.39
get bad battery use drop battery percentageread,0.0,0.528,0.472
mobile design nice camera quality bad night time low lighting area feature goodread,0.152,0.304,0.543
great deal big billion dayread,0.506,0.0,0.494
superread,0.0,0.0,1.0
superb phone camera quality goodweaknesse point batteryread,0.406,0.0,0.594
e get good deal big billion sale apple apple king phone e happyread,0.225,0.0,0.775
fully satisfiedread,0.0,0.0,1.0
battery backup low phone design bestread,0.0,0.296,0.704
m satisfiedread,0.0,0.0,1.0
great phone   love apple inovationread,0.735,0.0,0.265
nice price phone iphone seriesread,0.412,0.0,0.588
device give well performance expectedread,0.344,0.0,0.656
nice mobile range super fast deliveryread,0.626,0.0,0.374
mobile good value money problem battery backupread,0.442,0.225,0.333
flipkart big billion sale price steal good price performance brand value upgrade hope serve long time iphone x compare r unit killer deal sweet compact hand use phone wireless chargingread,0.336,0.175,0.49
goodread,0.0,0.0,1.0
awesome thank flipkart appleread,0.767,0.0,0.233
well oneread,0.677,0.0,0.323
awesomeread,0.0,0.0,1.0
happy flipkart especially delivery guy helpful understandingread,0.575,0.0,0.425
amazing phonesuperb cameravalue money phoneread,0.487,0.0,0.513
look goodread,0.0,0.0,1.0
good io beginner prize rangeread,0.674,0.0,0.326
camera osm nice product battery life day compatibleread,0.286,0.0,0.714
excellent phone beastread,0.649,0.0,0.351
good product apple well batteryread,0.625,0.0,0.375
grab good phone high discount price definitely worth penny  read,0.517,0.0,0.483
niceread,0.0,0.0,1.0
heat not itbattery sucksread,0.0,0.0,1.0
samsung se find product light wt astonishingread,0.0,0.0,1.0
goodread,0.0,0.0,1.0
niceread,0.0,0.0,1.0
sleek stylish camera quality goodread,0.0,0.0,1.0
good   read,0.744,0.0,0.256
nice phone price worthyread,0.483,0.0,0.517
nice product good price worth priceread,0.717,0.0,0.283
battery week point phoneread,0.0,0.0,1.0
goodread,0.0,0.0,1.0
awesomeread,0.0,0.0,1.0
phone awsomeread,0.0,0.0,1.0
nice phoneread,0.737,0.0,0.263
day usageexcellent delivery flipkart ecom expressmy iphone awesomeonly battery issue mitigate power banki get io update se greatperformance notchread,0.0,0.0,1.0
get sale price pretty good iphone right nowdisplay look bit outdated large forehead chinbattery life take hit powerful processor low capacity batteryfinish quality excellent expect apple productpros powerful bionic chipbuild qualitycompact sizecamera qualitycon outdated display large chin foreheadaverage average battery upoutdaread,0.293,0.04,0.667
great mobile battery think great phone prefer small screen displayread,0.506,0.0,0.494
good new apple userread,0.492,0.0,0.508
apple keep standard usual brilliant product camera good battery performance expectationsread,0.427,0.0,0.573
charger quality badthey send local chargerread,0.0,0.0,1.0
value moneyread,0.706,0.0,0.294
nice picturesread,0.737,0.0,0.263
awesome justthat ❤ ️ ❤ ️ ❤ ️read,0.672,0.0,0.328
phone performance gud worth money camera quality amazing night mode phone audio video performance good phone handy read,0.364,0.0,0.636
good deal get flipkart delivery timethank flipkart teamread,0.293,0.0,0.707
excellent experience ios mini compactread,0.481,0.0,0.519
amazing phone apart batteryread,0.559,0.0,0.441
awesome oneread,0.804,0.0,0.196
get big billion sale totally worth great camera look stunning deliver time delivery guy take video unbox sure product rightread,0.418,0.0,0.582
product amazingfor use appreciate  read,0.403,0.0,0.597
original productread,0.697,0.0,0.303
love itread,0.808,0.0,0.192
reboot take timeread,0.0,0.0,1.0
happy issue relate battery backup guess iphone get cheap price good dealread,0.398,0.0,0.602
excellent build quantity value money good performance right choice use smart phone stay connect gaming medium consumptionread,0.474,0.0,0.526
nice phoneread,0.737,0.0,0.263
awesome mobileread,0.804,0.0,0.196
not purchase good okread,0.0,0.445,0.555
good phone camera display price tag lot well one market want iphone status quo not afford spend phone option load late high end chipbattery bad hard user soft user like phone lift call reply text serve purpose u leave phone datum withoread,0.18,0.125,0.695
overall outstanding performanceread,0.667,0.0,0.333
great phone reasonable priceread,0.577,0.0,0.423
handy moderate performance device well android price tag nice deal flipkart good companion moderate mobile userread,0.375,0.0,0.625
thing ok hit issuesread,0.423,0.0,0.577
sceptical genuine product notto amaze get genuine product phone amazingread,0.255,0.161,0.584
good budget iphoneread,0.592,0.0,0.408
performance great camera wonderful low light battery last dayread,0.491,0.132,0.377
orth consider willing negotiate battery liferead,0.0,0.0,1.0
overall superb phoneread,0.672,0.0,0.328
value moneyread,0.706,0.0,0.294
great phone amazing performanceread,0.798,0.0,0.202
battery poorread,0.0,0.0,1.0
awesomeread,0.0,0.0,1.0
get defective product support flipkarti apple gallery new product diplay touch replace new phoneread,0.153,0.165,0.682
good ✌ ️ ✌ ️ ✌ ️read,0.744,0.0,0.256
work properly phone go restart againread,0.0,0.0,1.0
earpod box earphone inside box big problem battery backupif want maintain status iphone buy iphone se model iphoneread,0.065,0.135,0.8
battery drain day buying drain iphone alsoread,0.0,0.0,1.0
love,1.0,0.0,0.0
great iphone model seemless transition iphone not wrong apple need fanboysread,0.425,0.0,0.575
love bit pubg player give game play mecharge time require reach compare android slow butat iphone iphone proud not happy play pubgi play screenbut inch screen meread,0.404,0.078,0.518
awesomeread,0.0,0.0,1.0
hat quality phone    curved displaystudio camerafast chipset amazing iphoneread,0.322,0.0,0.678
choose iphone se sound screen sizeproduct good suggestion use spare extensive usage day battery read,0.172,0.0,0.828
excellentread,0.0,0.0,1.0
iphone good experience android phone plus screen size mattersjust buy sale experience iphoneread,0.195,0.0,0.805
get value money fast delivery flipkartread,0.324,0.0,0.676
product assemble india big billion day get rsread,0.0,0.0,1.0
nice amazing price drawback batteryread,0.688,0.0,0.312
second iphone suggest understand differentiate good phone good phoneread,0.453,0.0,0.547
buy big billion day thank flipkartread,0.333,0.0,0.667
awesome  read,0.804,0.0,0.196
awesome phoneread,0.804,0.0,0.196
awesome iphone switch iphone iphone se term performance goodread,0.339,0.0,0.661
nice phone need improve batteryread,0.655,0.0,0.345
senior citizen buy speaker quality palm friendly size count disappointed use plus android certainly user friendly apple superior far hardware concern blue blooded mobileread,0.358,0.09,0.552
get nd good pick handyslimcoolread,0.42,0.0,0.58
thank flipkart fast delivery cheap price awesome productread,0.524,0.0,0.476
hat device performance notch overall chotu monster   read,0.0,0.0,1.0
gift wife not give yetbut phone awesome package look superbmy wife apple userand m sure love itread,0.529,0.0,0.471
purchase,0.0,0.0,1.0
value money want compact phone smooth functioningread,0.425,0.0,0.575
battery backup good camera quality average look brand superbread,0.266,0.0,0.734
good productread,0.744,0.0,0.256
good phone price big billion gbread,0.367,0.0,0.633
overall good performance accept battery display battery capacity low display offwhite camper iphone camera goodread,0.281,0.107,0.612
gift mom want small size smart phone rest phone inch power pack perfect gift love itiphone long android phonesbattery pretty decent need not sufficeread,0.551,0.0,0.449
overall value money satisfy product delivery schedule dateread,0.474,0.0,0.526
super phone classread,0.661,0.0,0.339
amazing phone average battery survive day moderately heavy user day battery display small browsing video general experience great big screen trust battery display matter day use think like small display small sized phone suit wellread,0.33,0.0,0.67
nice phone apple true special edition phoneread,0.675,0.0,0.325
fast phone small phone big blast ❤ ️ ❤ ️read,0.0,0.0,1.0
greatread,0.0,0.0,1.0
purchase secondary phone bbs flipkart iphone entry io use secondary device phone battery easily go day heavy user need charge iphone twice day camera average spectacular think bionic chip handle throw ittype consume medium content hectic screenread,0.062,0.0,0.938
good camera good performance good phone moderate user heavy user battery backupgood audio qualityread,0.442,0.0,0.558
need work batteryread,0.0,0.0,1.0
mast niceread,0.0,0.0,1.0
buy    read,0.0,0.0,1.0
phone se power bionic chip buy unbelievable experience phone original price value money phone performance way good battery upto mark display ok infact well ultra hd oled display worry battery backup enhance little bit video stabilization good well stillsread,0.362,0.056,0.581
battery worstread,0.0,0.0,1.0
battery issue drain fastly read,0.0,0.0,1.0
product nice camera clarity nice mobileread,0.735,0.0,0.265
good deal iphone take phone levelread,0.367,0.0,0.633
good phoneread,0.744,0.0,0.256
good priceread,0.744,0.0,0.256
simply good buy till date flipkart service deliver phone expect date n time amazingread,0.195,0.0,0.805
good phone  read,0.592,0.0,0.408
good phone excellent performanceread,0.767,0.0,0.233
not phone well want fast good camera small sleek add sturdy ith rating product leave price rangeread,0.144,0.21,0.646
battery performance perfect mobile descent advanced applicationsread,0.533,0.0,0.467
wonderful mobile m satisfied battery poor unable use hour value money productread,0.468,0.163,0.368
improve battery backup moreread,0.492,0.0,0.508
love itbut battery prblmand screen small actually classy perfect camera dam goodu definitely tryread,0.574,0.0,0.426
good product good performance battery badread,0.592,0.0,0.408
good performanceread,0.744,0.0,0.256
awesome phone get,0.672,0.0,0.328
osm productread,0.0,0.0,1.0
battery bad                          read,0.0,0.636,0.364
awesome product love ❤ ️read,0.806,0.0,0.194
battery low goodread,0.0,0.512,0.488
phone beastcan play heavy graphic game lag glitchescamera good price rangeif heavy user carry powerbank youread,0.256,0.116,0.628
nice premium quality phone fit pocket easilybattery small get drainedcamera goodoverall satisfied phone heavy user gamerread,0.384,0.0,0.616
apple se price point well phoneread,0.296,0.0,0.704
great deal great camera performanceread,0.732,0.0,0.268
thing beautyread,0.0,0.0,1.0
get great deal flipkart bbd price great phone good camera decent battery take care usual mobile requirement display good smooth use not display not compare not play game feel lack processing power anyread,0.401,0.049,0.55
display body dimension iphone difference se iphone sum space change read,0.0,0.0,1.0
awsm phoneread,0.0,0.0,1.0
amazing phone budget value ❤ ️read,0.674,0.0,0.326
moderate user need compact speedy device continuous software update phone want compromise quality photography easily get day single charge good thing phone discharge idle state battery management good phone photo output good flipkart big billion sale wonder phone low price thank love flipkartread,0.34,0.037,0.623
get phone festive sale gb totally value fir money issue battery power rest amazing phoneread,0.442,0.0,0.558
good phoneread,0.744,0.0,0.256
iys gud product battery performance comparison day mobile butboverall gud productread,0.0,0.0,1.0
overall good heavy user want buy gaming suggest manage buy xrse battery disappointing thing phoneread,0.216,0.165,0.619
awesome mobileread,0.804,0.0,0.196
get provide extreme value priceread,0.375,0.0,0.625
excellent performanceread,0.787,0.0,0.213
good phone video record fps make visible difference hen make video lot movement show extra frame difference video smoother overall beat pixel xl water little phone lot money buy video well job camera price ill updread,0.123,0.069,0.809
good phoneread,0.744,0.0,0.256
phone good seller appropriateread,0.492,0.0,0.508
good midrange powerful smartphone beat android flagship excellent rear camera love compact design love power computing smartphoneread,0.636,0.0,0.364
new gut old body look ancient soon switch realise speed bionic brilliantsilky smoothread,0.0,0.0,1.0
good phoneread,0.744,0.0,0.256
great phone     like handy feel phone soo muchread,0.524,0.0,0.476
good budgetread,0.744,0.0,0.256
excellent product cost increase hour sale correctread,0.545,0.0,0.455
super mobile     read,0.661,0.0,0.339
amazing deal offer flipkart genuine product good choice like big display comparison performance come bionic cheapread,0.414,0.0,0.586
fool buy product flipkart got damage screenread,0.0,0.55,0.45
great camera fast processor simple ui perfect trio great samrtphoneread,0.63,0.0,0.37
amazing deal thank flipkartread,0.759,0.0,0.241
nice phone handy good sound qualityread,0.588,0.0,0.412
goodread,0.0,0.0,1.0
amazing deal get gb k big billion sbi card offermy io phone take time excellent phoneread,0.366,0.0,0.634
battery worstread,0.0,0.0,1.0
compact phone good build quality read,0.367,0.0,0.633
goodread,0.0,0.0,1.0
disappointed battery backup  i charge daily twiceread,0.0,0.383,0.617
excellent workread,0.787,0.0,0.213
gdread,0.0,0.0,1.0
nice colourread,0.737,0.0,0.263
get right product mom expect appleread,0.0,0.0,1.0
good job flipkart deliver timeread,0.42,0.0,0.58
sensible buy one look small display powerful phoneread,0.286,0.0,0.714
good productread,0.744,0.0,0.256
battery issue goodread,0.0,0.0,1.0
excellent designexcellent performancebattery backupnormalread,0.552,0.0,0.448
camera good video shootingperformance wise beastthe downside screenif worry youthen itread,0.335,0.274,0.391
phone super battery goodread,0.565,0.0,0.435
goodread,0.0,0.0,1.0
excellent phone late feature iphone security feature unmatched upgrade iphone se gen fan apple phone good display bionic chip make fast lag sound clarity good ith normal usage battery last percent end day gamesread,0.363,0.079,0.558
nice product timely deliveredread,0.483,0.0,0.517
amazing deal buyread,0.655,0.0,0.345
good assemble india  excellent quality like remain model assemble indiaread,0.565,0.0,0.435
good budget phone normal user  read,0.367,0.0,0.633
good people manage phablet sure buy temper glass cover glass negative battery purely people need iphone priceread,0.211,0.263,0.526
like product thank flipkart show flipkart good electronics product thank youread,0.598,0.0,0.402
nice camera performancefron camera decentbattery life goodread,0.318,0.0,0.682
love itread,0.808,0.0,0.192
niceread,0.0,0.0,1.0
overall phone awesome hether displaycamera quality look etcbut major disadvantage battery backup ie bad  read,0.183,0.281,0.536
ok product battery life good camera ok performance great switch people io big issue read,0.509,0.0,0.491
good device high end feature issue battery battery drain quickly standby drop hrsread,0.181,0.131,0.688
superb great good camera good sound quality battery average price okayread,0.667,0.0,0.333
battery lessread,0.0,0.0,1.0
handy perfomance beastread,0.0,0.0,1.0
good smartphone iphone chipset disappoint battery performanceread,0.274,0.255,0.472
heavy user good showoff thinkread,0.42,0.0,0.58
awesome phoneread,0.804,0.0,0.196
love iphonei happy buy productread,0.725,0.0,0.275
battery mah mah long day support apart battery concern feature look good satisfactory  read,0.424,0.0,0.576
receive genuine new model issue battery life run io onlyread,0.0,0.0,1.0
